output_dir  avg_val_intent_accuracy val_f1  avg_test_intent_accuracy    test_f1
model_save_snips_1ep	0.9801136363636364	0.6982622432859401	0.9616477272727273	0.665222528554549
model_save_snips_5ep	0.9886363636363636	0.9017272185824896	0.9815340909090909	0.8941736028537456
model_save_snips_10ep	0.9872159090909091	0.939538583929992	0.9829545454545454	0.9372251099560176
model_save_snips_15ep	0.9872159090909091	0.9429824561403508	0.9872159090909091	0.9446995408265122
model_save_snips1ppi_1ep	0.0	0.00287197614050591	0.0	0.004900322975832498
model_save_snips1ppi_5ep	0.1278409090909091	0.028326403326403328	0.13534902597402598	0.02961215932914046
model_save_snips1ppi_10ep	0.005681818181818182	0.006972690296339339	0.007102272727272727	0.005260081823495032
model_save_snips1ppi_15ep	0.0	0	0.0	0
model_save_snips5ppi_1ep	0.05864448051948052	0.014125956444967627	0.04971590909090909	0.010968049594659036
model_save_snips5ppi_5ep	0.0	0.001928175463967221	0.0	0
model_save_snips5ppi_10ep	0.0	0	0.0	0
model_save_snips5ppi_15ep	0.0	0	0.0	0
model_save_snips10ppi_1ep	0.0	0.0023480302635011737	0.0	0.005802452855070553
model_save_snips10ppi_5ep	0.0	0	0.0	0
model_save_snips10ppi_10ep	0.0	0	0.0	0
model_save_snips10ppi_15ep	0.0	0	0.0	0
model_save_snips25ppi_1ep	0.10085227272727272	0.021945272283933892	0.09232954545454546	0.025864492549901603
model_save_snips25ppi_5ep	0.0	0	0.0	0
model_save_snips25ppi_10ep	0.0	0	0.0	0
model_save_snips25ppi_15ep	0.10308441558441558	0.07354075597840062	0.10775162337662338	0.06325143753267119
model_save_snips50ppi_1ep	0.0625	0.03490701001430615	0.057224025974025976	0.030211480362537766
model_save_snips50ppi_5ep	0.0	0	0.0	0
model_save_snips50ppi_10ep	0.8110795454545454	0.34081315263274825	0.7873376623376624	0.3165240882485367
model_save_snips50ppi_15ep	0.9488636363636364	0.47496364014128406	0.9200487012987012	0.43933054393305443
model_save_snips100ppi_1ep	0.0	0	0.0	0
model_save_snips100ppi_5ep	0.7571022727272727	0.3133580300719111	0.7033279220779222	0.27925531914893614
model_save_snips100ppi_10ep	0.942573051948052	0.5458870168483646	0.8944805194805194	0.5110889110889112
model_save_snips100ppi_15ep	0.9697646103896104	0.623096
model_save_snips250ppi_1ep	0.0	0	0.0	0
model_save_snips250ppi_5ep	0.9470373376623376	0.5937254901960785	0.9415584415584416	0.5608652900688298
model_save_snips250ppi_10ep	0.9756493506493507	0.7134134331298011	0.9616477272727273	0.6945705824284304
model_save_snips250ppi_15ep	0.9801136363636364	0.7800275211322979	0.9659090909090909	0.7623742851508578
model_save_atis_1ep	0.7399088541666666	0.49848200086742817	0.7239839901477833	0.4579231502064147
model_save_atis_5ep	0.919921875	0.8430143474021452	0.8780018472906405	0.8010163569953948
model_save_atis_10ep	0.9609375	0.9263829197282684	0.9015548029556649	0.8845789971617787
model_save_atis_15ep	0.9755859375	0.9463914669621832	0.9497767857142857	0.9178318931657502
model_save_atis1ppi_1ep	0.0166015625	0.0018699355911074177	0.021205357142857144	0.0019330675365470582
model_save_atis1ppi_5ep	0.0	0.0015728216420257944	0.0	0.001401541695865452
model_save_atis1ppi_10ep	0.0	0	0.0	0
model_save_atis1ppi_15ep	0.0	0	0.0	0
model_save_atis5ppi_1ep	0.5537109375	0.11399066626948663	0.5285560344827587	0.10637818345729094
model_save_atis5ppi_5ep	0.0	0	0.0	0
model_save_atis5ppi_10ep	0.0	0	0.0	0
model_save_atis5ppi_15ep	0.0	0	0.0	0
model_save_atis10ppi_1ep	0.0	0.004039974484371678	0.0	0.0018925952211970665
model_save_atis10ppi_5ep	0.0	0	0.0	0
model_save_atis10ppi_10ep	0.0	0	0.0	0
model_save_atis10ppi_15ep	0.0	0.20778253584062556	0.0	0.16846560846560846
model_save_atis25ppi_1ep	0.0	0	0.0033482142857142855	0.0021691973969631237
model_save_atis25ppi_5ep	0.0	0.07631160572337042	0.0	0.06488781079442087
model_save_atis25ppi_10ep	0.06412760416666667	0.23381705527474317	0.049107142857142856	0.1976168652612282
model_save_atis25ppi_15ep	0.3919270833333333	0.38589873784999273	0.3806573275862069	0.3380868450568819
model_save_atis50ppi_1ep	0.0	0	0.0	0
model_save_atis50ppi_5ep	0.0	0.20998719590268886	0.0	0.17025771018166452
model_save_atis50ppi_10ep	0.6949869791666666	0.5010037281330657	0.6722983374384236	0.45405576679340937
model_save_atis50ppi_15ep	0.6595052083333334	0.5373953616028544	0.649976908866995	0.48335351089588374
model_save_atis100ppi_1ep	0.0	0	0.0	0
model_save_atis100ppi_5ep	0.16373697916666666	0.30164230827180954	0.14308805418719212	0.25616415687572397
model_save_atis100ppi_10ep	0.62109375	0.5134401303285366	0.6372383004926109	0.47268372998054187
model_save_atis100ppi_15ep	0.8538411458333334	0.6894926531743831	0.8286637931034483	0.6368282484125756
model_save_atis250ppi_1ep	0.0	0	0.0	0
model_save_atis250ppi_5ep	0.7522786458333334	0.5354595048258497	0.7592364532019704	0.49564020192748964
model_save_atis250ppi_10ep	0.87890625	0.7383592017738358	0.8308959359605911	0.6969839037349586
model_save_atis250ppi_15ep	0.9462890625	0.8208705357142857	0.8892780172413792	0.7828978622327792
model_save_snips_20ep	0.9886363636363636	0.94896331738437	0.9829545454545454	0.9499799919967988
